Contract,tenure,MonthlyCharges,TechSupport,TotalCharges,InternetService,Partner,OnlineSecurity,Dependents,PaymentMethod,DeviceProtection,StreamingTV,OnlineBackup,PhoneService,Churn
0,4,49.521372508037146,0,206.93452331116015,0,0,0,0,2,0,0,0,0,1
0,1,74.82424087072646,0,74.82424087072646,1,0,0,0,2,0,0,0,1,1
0,35,72.27313385627123,1,2568.6099911866017,0,1,1,0,2,1,1,0,1,1
0,59,103.94651053800487,0,6143.138505478848,1,0,1,0,1,1,1,2,1,1
0,6,106.86617201610076,1,667.6672351022448,1,0,0,0,1,2,2,1,1,1
0,59,96.46833952843546,0,5744.76351848681,1,1,0,0,1,2,2,2,1,1
0,66,100.06745495968282,1,6869.543580442819,1,1,0,0,1,0,2,0,1,1
0,1,49.785265332600844,0,49.785265332600844,0,0,0,0,0,0,0,0,1,1
0,13,90.5142286797962,2,1210.1576233455278,1,1,0,0,1,0,0,1,1,1
0,32,90.52608240813571,0,2877.352230898059,1,0,0,0,2,2,2,0,1,1
0,15,66.57485153934655,0,993.9706202234129,0,0,0,1,0,0,0,0,1,1
0,2,84.02660430450979,0,186.42932488402155,1,0,0,0,2,0,1,0,1,1
0,6,80.6681827378832,0,526.4410582942361,1,0,0,0,2,0,2,0,1,1
0,1,45.34029801787651,0,45.34029801787651,0,0,0,0,3,0,0,0,1,1
0,35,96.31779925926416,0,3442.685255343738,1,0,0,0,2,0,2,1,1,1
0,38,83.85424266333537,0,3245.7867039983466,1,0,2,0,0,2,0,1,1,1
0,7,94.96929030080844,0,663.7034077849561,1,0,0,0,2,1,2,0,1,1
0,34,100.05487795982802,0,3481.160954439068,1,0,0,0,2,2,2,0,1,1
1,44,106.7617714635478,2,4825.506806627644,1,0,2,0,1,0,2,1,1,1
0,3,79.18104628271917,0,260.13666642362773,1,0,0,0,2,0,1,0,1,1
0,1,25.16864310190272,0,35.70846832808926,0,1,0,1,2,0,0,0,0,1
0,23,92.21970376520596,0,2240.66637262832,1,0,0,0,2,0,2,0,1,1
0,22,84.36179424758929,0,1857.0442327112332,1,0,0,0,2,0,0,1,1,1
0,1,49.257533590405565,0,49.257533590405565,0,0,1,0,0,0,0,0,1,1
0,1,19.659062059337355,1,19.659062059337355,2,0,1,0,3,1,1,1,1,1
0,7,56.125020642957985,1,416.0675950995485,0,0,0,0,2,0,1,0,1,1
0,2,43.605132152926885,0,76.49591352317705,0,0,0,0,1,0,0,0,0,1
0,31,86.10077489162896,0,2756.8533424305692,1,0,0,0,2,0,0,0,1,1
0,25,95.51237565650048,0,2365.854492898962,1,0,0,0,0,0,2,0,1,1
0,12,96.88860308284923,0,1162.948849848609,1,0,0,0,2,2,2,0,1,1
0,44,63.41111803645837,0,2790.566899563776,0,0,1,0,1,1,0,0,1,1
0,1,45.097308201204186,0,45.097308201204186,0,0,0,0,3,0,0,0,1,1
0,8,76.07458701801527,0,655.566191759882,1,1,0,0,0,1,0,0,1,1
0,4,95.78843438796638,0,448.26286592856593,1,0,0,0,1,2,2,0,1,1
0,2,54.235946373535455,0,114.12050670330807,0,0,0,0,3,0,0,2,1,1
0,5,19.590501273001923,1,109.88811598290306,2,0,1,0,1,1,1,1,1,1
0,1,50.68763677338295,0,50.68763677338295,0,0,0,0,2,0,0,1,1,1
0,17,92.27641001021306,0,1609.9409126612368,1,0,1,0,2,1,1,0,1,1
0,1,86.2917314287481,0,86.2917314287481,1,0,0,0,2,0,1,0,1,1
0,23,91.98780260605703,0,2238.621514386901,1,0,0,0,1,0,2,0,1,1
0,1,20.51795868426549,1,20.51795868426549,2,1,1,1,3,1,1,1,1,1
0,1,45.06080190912548,0,45.06080190912548,0,0,0,0,3,0,0,0,1,1
0,40,82.96696037674425,2,3311.856538844115,0,1,0,1,1,2,0,0,1,1
1,65,107.13437661356572,0,6967.305573859786,1,0,1,0,1,2,2,0,1,1
0,1,35.8771962720307,0,35.8771962720307,0,0,0,0,2,0,0,0,0,1
0,39,86.21104304068953,0,3268.2730036844505,1,1,0,1,2,0,1,1,1,1
0,23,39.24424796686322,0,864.833317818544,0,0,0,0,2,0,0,1,0,1
0,17,48.67280906505539,0,812.0639410046034,0,0,0,0,2,1,1,0,0,1
0,2,74.3822887942357,0,139.39255615989617,1,0,1,0,2,0,0,0,1,1
0,19,77.7444200912818,0,1491.3689090672237,0,0,0,0,1,1,0,2,1,1
0,40,67.25566771176531,0,2568.4843912901215,0,0,0,0,2,0,0,0,0,1
0,17,20.235685642367077,1,390.99280940394516,2,0,1,0,0,1,1,1,1,1
0,1,48.9228931406915,0,48.9228931406915,0,0,1,0,0,0,0,0,1,1
0,1,44.14978727904052,0,44.14978727904052,0,0,0,0,2,0,0,0,1,1
0,2,48.63093680894561,0,90.62918536067158,0,0,0,0,2,1,1,0,0,1
0,34,58.44251211886574,1,1874.981625894567,0,0,1,0,1,0,1,2,0,1
0,3,25.111850062119736,0,87.45383710303996,0,0,0,0,2,0,0,0,0,1
0,1,81.61137747586355,0,81.61137747586355,1,0,0,0,2,0,0,0,1,1
0,18,84.2064458198255,0,1553.9062291798132,1,0,0,0,2,0,1,0,1,1
0,16,82.93863072541414,0,1389.3370599038146,1,1,0,0,2,0,2,0,1,1
0,3,75.26073522497782,0,242.00016515730735,1,0,0,0,2,0,0,0,1,1
0,3,23.931469185826483,0,68.69867946664343,0,0,0,0,2,0,0,0,0,1
0,1,68.96141457867326,0,68.96141457867326,1,1,0,1,2,0,0,0,1,1
0,2,44.022180077387446,0,74.13436594803348,0,0,0,0,2,0,0,0,0,1
0,1,24.855532293589565,0,24.855532293589565,0,0,0,0,3,0,0,0,0,1
0,2,95.60137812266383,1,244.69607105831216,1,0,0,0,2,1,2,0,1,1
0,2,76.20977046928678,0,189.96465570393016,1,0,1,0,2,0,0,0,1,1
1,55,104.77679156951906,0,5791.095042147788,1,1,2,0,0,1,2,0,1,1
0,24,100.01549530771095,0,2398.7716620567307,1,0,0,0,2,2,2,0,1,1
0,43,108.85243050974753,1,4686.372213282207,1,1,0,0,0,2,2,1,1,1
0,1,85.54193983771933,0,85.54193983771933,1,0,0,0,2,0,0,0,1,1
0,4,22.047931985368603,0,81.26858074801324,1,0,0,0,2,0,0,0,0,1
0,31,86.63984841773251,0,2628.073990581479,1,0,0,0,1,0,1,0,1,1
0,38,74.42449090828765,0,2644.487428417863,0,1,0,0,2,0,0,0,0,1
0,2,75.9384170638152,0,160.76153475531794,0,0,0,0,2,2,0,0,1,1
0,36,98.76304526416403,1,3475.5334531033573,1,0,0,0,0,0,2,0,1,1
0,1,85.80030760109214,0,85.80030760109214,1,0,0,0,2,0,2,0,1,1
0,6,87.57294320391455,0,522.3589571335976,1,0,0,0,2,0,2,2,1,1
0,4,45.994242316953084,0,193.68444601802145,0,0,0,0,2,0,0,0,0,1
0,17,92.06634800820383,0,1593.4026516611102,1,0,0,0,1,1,0,0,1,1
0,9,97.5047637067718,0,924.9533628807274,1,0,0,0,1,2,2,0,1,1
0,37,92.29167022442971,1,3474.264124052581,1,0,0,0,2,1,0,1,1,1
1,65,97.47042714424994,1,6329.786058536665,1,1,2,0,1,0,0,0,1,1
0,48,99.92363190136771,0,4872.478483820413,1,0,0,0,2,2,2,0,1,1
0,4,78.35108239513123,0,330.1645996641773,1,0,0,0,2,0,0,1,1,1
0,1,54.670614844753196,0,54.670614844753196,0,0,0,0,2,0,0,0,1,1
0,24,93.37213723501254,0,2264.5997576372342,1,0,0,0,2,0,2,0,1,1
0,5,91.963360551681,0,451.2608305704172,1,0,0,0,2,1,2,0,1,1
1,58,105.73122789866235,0,6144.878834641704,1,0,1,0,1,1,2,2,1,1
0,38,98.25071492684475,1,3733.060269649596,1,1,1,0,1,1,0,0,1,1
0,16,80.1259866093837,0,1311.209956727016,1,0,0,0,2,2,0,0,1,1
0,1,40.184435708273966,0,40.184435708273966,0,1,0,0,2,0,2,1,0,1
0,28,75.81371715811922,0,2135.862905548902,0,0,0,0,2,1,0,0,1,1
0,4,47.304985100594465,0,197.38701558603884,0,0,0,0,2,0,1,1,0,1
0,55,98.58108035620646,0,5428.828076676624,1,1,0,0,0,2,0,2,1,1
0,3,23.612993065245103,0,77.09675463184713,1,0,0,0,2,1,0,0,0,1
0,37,81.18466355900458,0,3016.242084378711,0,1,0,0,2,0,0,0,1,1
0,1,50.60239818706312,0,50.60239818706312,0,0,0,0,3,0,0,1,1,1
0,1,70.97517765702915,0,70.97517765702915,1,0,0,0,3,0,0,0,1,1
0,8,28.22492122871354,0,225.353584373569,0,0,1,0,1,0,0,0,0,1
0,1,45.14460423444701,0,45.14460423444701,0,0,0,0,2,0,0,0,1,1
0,6,89.16377079383697,0,578.0243204782128,1,0,0,0,2,0,2,0,1,1
0,25,34.500500401906805,0,806.2933410369703,0,1,1,0,1,0,0,0,0,1
0,3,72.3447668910865,0,237.8869186208504,1,0,0,0,2,0,0,0,1,1
0,2,83.69440150121493,0,189.82017623374227,1,0,0,0,2,0,1,0,1,1
0,1,69.91247937518892,0,69.91247937518892,1,1,0,1,2,0,0,0,1,1
0,8,68.66937090943749,1,616.9082101047414,0,0,0,0,2,0,1,1,1,1
0,3,78.58283263313425,0,248.1071970477982,1,0,1,0,2,0,0,1,1,1
0,29,80.228316551883,0,2365.032799635665,1,0,0,0,2,1,0,1,1,1
0,1,69.61473570117968,0,69.61473570117968,1,0,0,0,2,0,0,0,1,1
0,2,79.72307387323124,0,164.76926126768763,1,0,0,0,0,1,0,1,1,1
0,3,73.30414731020099,0,269.84742347049945,1,0,0,0,1,0,0,0,1,1
0,4,45.73146467778804,0,197.53851805910875,0,0,0,0,2,0,1,0,0,1
0,1,69.49550045232508,0,69.49550045232508,1,0,0,0,2,0,0,0,1,1
0,2,72.12844573638777,0,140.65856384875812,1,1,0,0,2,0,0,0,1,1
0,2,86.16334137769162,0,178.8866257135699,1,0,0,0,2,1,0,0,1,1
0,4,91.5162181212959,2,398.788358505337,1,0,0,0,1,0,0,1,1,1
0,35,101.00956059787569,0,3493.1839932330467,1,0,0,0,1,1,2,0,1,1
0,19,79.70830228405198,0,1563.061209375651,1,0,0,0,0,0,0,2,1,1
0,10,73.41822300588704,0,796.8840016276115,0,0,0,0,1,0,1,0,1,1
0,3,25.020799046686886,0,58.89791635496988,0,0,0,0,2,0,0,0,0,1
0,1,81.79737437111756,0,81.79737437111756,1,0,0,0,1,0,0,0,1,1
0,2,74.07377189627209,0,137.0313002903234,1,0,1,0,1,0,0,0,1,1
0,32,104.78576990882878,0,3522.2349373215725,1,0,0,0,0,1,2,1,1,1
0,27,75.60544160487606,0,2066.761456133092,1,0,1,0,0,0,0,0,1,1
0,15,59.59313017999645,1,1023.9248223742316,0,0,0,0,2,0,1,0,1,1
0,1,84.31522451059519,0,84.31522451059519,1,0,0,0,2,0,2,1,1,1
0,9,94.98124582027049,1,892.6343102141927,1,0,0,0,2,1,2,1,1,1
0,27,83.32926267651858,0,2262.6006144362345,1,1,0,0,0,0,0,2,1,1
0,6,84.68138576748494,0,549.737434464104,1,0,0,0,2,0,1,0,1,1
0,6,44.69754451553813,0,267.4005122180796,0,0,0,0,1,0,0,0,1,1
0,1,50.35914843914164,0,50.35914843914164,0,0,0,0,3,0,0,0,1,1
0,8,74.7460279583028,0,635.2188169058282,1,0,2,0,1,0,0,0,1,1
0,17,93.9518575623271,0,1622.2331417728453,1,0,2,0,2,0,2,0,1,1
0,24,99.94440572062857,0,2386.628952740578,1,0,0,0,1,1,2,0,1,1
0,22,89.94096261017197,1,1994.5576465027932,1,0,0,0,2,0,2,0,1,1
0,5,97.13380630715088,0,538.2683350416427,1,0,0,0,1,0,2,0,1,1
0,28,100.40542366644807,1,2859.133120365104,1,0,0,0,2,0,2,0,1,1
1,69,114.91388857201999,2,8055.613390066929,1,0,2,0,1,2,2,2,1,1
0,3,19.746858255845364,1,58.868850464927824,2,0,1,0,2,1,1,1,1,1
0,39,75.06511374817804,0,3016.298276070013,0,0,0,0,2,0,0,0,1,1
0,9,90.11015066374546,0,914.4639138222904,1,0,0,0,1,1,0,0,1,1
0,7,77.6159647683787,0,522.2193489509461,1,0,0,0,2,0,0,0,1,1
0,1,68.96153388870287,0,68.96153388870287,1,0,0,0,2,0,0,0,1,1
0,3,55.65026914491659,0,166.30724247187993,0,0,1,0,2,0,0,2,1,1
0,1,94.53749135137521,0,94.53749135137521,1,0,0,0,2,0,2,0,1,1
0,30,77.361896575616,0,2276.4152131182914,1,0,0,0,1,0,0,1,1,1
0,19,104.4939456449343,1,1931.2211212769598,1,0,1,0,2,1,2,0,1,1
0,1,49.522519452058305,0,49.522519452058305,0,0,0,0,2,0,0,0,1,1
0,17,89.53521973161733,0,1536.7230687457172,1,0,1,0,1,1,2,0,1,1
0,22,56.31099466218187,0,1226.9805345286843,0,0,0,0,0,1,1,0,1,1
0,67,100.12954531998737,0,6861.161381801704,1,1,0,0,1,0,2,1,1,1
0,1,79.35839024468632,0,79.35839024468632,1,0,0,0,2,0,2,0,1,1
0,43,100.8440194490922,0,4388.749774568702,1,0,0,0,1,0,2,1,1,1
0,10,88.73318521576924,0,914.823343101698,1,1,0,0,2,2,0,0,1,1
0,2,80.33176991651544,0,145.49363813026818,1,0,0,0,2,0,2,0,1,1
0,1,85.00100148353205,0,85.00100148353205,1,0,0,0,2,0,0,0,1,1
0,54,97.54672992753511,2,5136.513458231429,0,1,0,0,1,2,2,2,1,1
0,1,95.04175773417927,0,95.04175773417927,1,1,1,0,2,0,2,0,1,1
0,1,80.0366329307433,0,80.0366329307433,1,0,0,0,1,0,0,0,1,1
0,11,96.02118129868563,1,1224.2334704581544,1,1,1,0,1,0,2,0,1,1
0,42,109.75940478117474,1,4532.173419149191,1,0,2,0,0,2,2,2,1,1
0,1,69.23078563804506,0,69.23078563804506,1,1,0,1,2,0,0,0,1,1
0,33,92.63719881895143,0,3034.162253579142,1,0,0,0,2,1,2,0,1,1
0,3,76.1412612566795,0,256.909240346598,1,0,0,0,2,0,0,0,1,1
0,5,57.681541983579706,1,310.1929250424493,0,0,1,0,2,0,0,0,1,1
0,2,44.44304175595938,0,80.98948308331374,0,0,0,0,1,0,0,0,1,1
0,8,75.23150774046697,0,613.4440801010209,1,0,0,0,2,0,0,0,1,1
1,62,76.33122189890602,1,4756.343868325952,0,1,2,0,0,2,0,0,1,1
0,33,97.75815590828506,0,3207.38491992946,1,1,0,0,1,0,2,0,1,1
0,7,95.45346355916253,0,668.1455408729946,1,0,0,0,2,0,2,1,1,1
0,31,84.87293318899047,0,2587.529517891912,1,1,0,0,0,0,0,1,1,1
0,6,106.80958683369198,1,669.3611382795631,1,0,0,0,1,1,2,2,1,1
0,1,85.00565375498954,0,85.00565375498954,1,0,0,0,2,0,0,0,1,1
0,25,98.17099998635148,0,2505.418445970845,1,0,0,0,1,2,0,2,1,1
0,29,102.96959016276602,0,2990.8647948722564,1,0,0,0,1,1,2,1,1,1
0,8,99.76963448967041,0,822.6810287732219,1,0,0,0,1,1,2,0,1,1
0,24,99.0688490083641,0,2405.1512349436334,1,0,0,0,2,2,2,0,1,1
0,16,49.70442294190445,1,810.2767428306549,0,1,0,0,2,0,2,0,0,1
0,24,96.44345988204532,0,2408.049929563834,1,0,0,0,2,1,1,0,1,1
0,7,48.964853071182034,0,337.99244286944844,0,1,0,1,2,1,0,0,1,1
0,9,85.35,0,757.6324156185478,1,0,0,0,1,0,2,0,1,1
0,5,90.05134874318536,0,452.1236262119938,1,0,1,0,2,1,0,0,1,1
1,39,79.62049240267282,1,3201.0838957310257,1,0,0,0,2,1,0,0,1,1
0,30,89.43289715429947,0,2758.0685472031487,1,0,1,0,1,1,0,1,1,1
0,4,78.07355255350026,0,297.76926365759823,1,0,0,0,2,0,2,0,1,1
0,15,85.55564280763257,0,1350.8018915763032,1,1,0,0,0,0,0,0,1,1
0,1,74.54075942161393,0,74.54075942161393,1,0,0,0,2,0,0,2,1,1
0,34,97.43920891846199,0,3207.9493532853867,1,0,0,0,1,0,1,0,1,1
0,17,69.0263844340302,0,1143.4262053404257,0,0,0,0,2,0,0,0,1,1
0,27,81.4515157429122,0,2227.5921805880857,1,0,0,0,2,0,0,0,1,1
0,54,97.7879658009092,0,5283.185973113963,1,0,0,0,2,0,2,0,1,1
0,1,95.36227890548456,0,95.36227890548456,1,0,0,0,2,0,2,0,1,1
0,37,81.13818748265805,1,3060.207935429723,0,0,1,0,1,0,1,1,1,1
0,8,83.40041646350004,0,662.3510840871651,1,0,0,0,0,0,0,0,1,1
0,3,95.84122096057224,0,299.7407167407533,1,0,0,0,2,0,2,1,1,1
0,25,96.40524481834728,0,2517.032821854622,0,0,0,0,1,2,2,2,1,1
0,5,89.33649019545724,0,454.8858423943877,1,0,0,0,2,0,1,0,1,1
0,31,94.7155255890163,0,3027.3964082052657,1,1,0,0,2,2,2,1,1,1
0,16,89.5211001559724,1,1450.8735703179539,1,0,0,0,1,0,0,0,1,1
0,2,73.83461462895373,0,135.29481056675095,1,0,1,0,1,0,0,0,1,1
0,14,85.25185853975927,1,1260.6208779202868,1,0,0,0,1,1,0,0,1,1
0,1,74.7695065978577,0,74.7695065978577,1,0,0,0,2,2,0,0,1,1
0,1,50.169996771845085,0,50.169996771845085,0,0,0,0,2,0,0,0,1,1
0,21,79.96639635904212,1,1741.7049140558518,0,0,1,0,2,0,2,0,1,1
0,13,43.60236975477537,0,489.95827773226654,0,0,1,0,2,0,0,0,0,1
0,8,94.04777569259137,0,774.5219063897924,1,0,0,0,2,2,2,1,1,1
0,28,103.35935528540884,1,3044.5613337949226,1,1,0,0,2,2,2,0,1,1
2,63,102.69266988769701,1,6526.409370042423,1,0,2,0,0,2,0,2,1,1
1,70,108.01174035870892,1,7531.35447940974,1,0,1,0,2,2,2,0,1,1
0,1,50.224003659356484,0,50.224003659356484,0,0,0,1,3,2,0,0,1,1
0,1,89.1065520389205,0,89.1065520389205,1,0,0,0,2,0,2,0,1,1
0,46,86.6785755842623,0,4047.2913975481683,1,1,0,0,1,1,0,0,1,1
0,7,80.83902869469016,0,579.3801613478568,1,1,0,0,1,0,2,0,1,1
0,3,76.0797054798985,0,242.52981193294724,1,0,0,0,2,0,0,0,1,1
0,40,83.78060534519433,0,3265.3987763965756,1,0,2,0,0,2,0,0,1,1
0,12,19.355932040558173,1,231.79258554974405,2,1,1,1,1,1,1,1,1,1
0,4,23.355592313721665,0,84.17094879387004,0,0,0,0,2,0,0,0,0,1
0,7,96.8476567439853,0,662.6472662013161,1,0,0,0,2,2,2,0,1,1
0,37,58.22210547250039,0,2181.8680735030766,0,0,1,0,2,1,1,0,0,1
0,2,70.52438459904002,0,147.06115385782857,0,0,0,0,2,0,0,0,1,1
0,4,80.28649808750382,1,318.7392043905222,1,0,0,0,2,1,0,0,1,1
0,52,41.9746409152079,0,2126.405700450871,0,0,0,0,1,0,1,1,0,1
0,6,84.79790815458283,0,546.9991583673034,1,0,0,0,2,0,1,0,1,1
0,41,77.05396226565867,0,3238.147738182972,1,1,1,0,1,0,0,0,1,1
1,58,109.00154579225897,0,6143.873787552895,1,0,1,0,0,2,2,1,1,1
0,1,25.084726958775303,0,25.084726958775303,0,0,0,0,2,0,0,0,0,1
0,3,71.750418352694,0,272.53429471161996,1,0,0,0,0,0,0,0,1,1
0,42,110.85271997370752,1,4687.967082431808,1,0,0,0,0,2,2,2,1,1
0,1,70.86730683836619,0,70.86730683836619,1,0,0,0,3,0,0,0,1,1
0,2,74.23000377350401,0,147.15,1,0,0,0,1,0,0,0,1,1
0,4,87.3198775178629,0,360.74176885252945,1,0,0,0,2,0,0,0,1,1
0,15,88.88170848035136,0,1425.0116746190859,0,0,0,0,1,0,0,1,1,1
0,1,79.60219939742365,0,79.60219939742365,1,0,0,0,2,0,0,0,1,1
0,1,79.0916893592696,0,79.0916893592696,1,0,0,0,2,0,2,0,1,1
0,4,76.48814624520946,0,319.5145427854886,1,0,0,0,2,0,0,0,1,1
0,42,93.62470737835895,1,4054.101582250317,1,0,0,0,1,0,1,1,1,1
0,4,96.17762363314156,0,379.9292331027881,1,0,0,0,2,1,2,0,1,1
0,65,95.7944126835562,0,6139.537624321219,1,0,0,0,0,0,2,2,1,1
0,2,93.34773081019107,0,193.73912362929937,1,0,0,0,0,0,2,0,1,1
0,21,79.22124053978824,1,1742.7009214800348,0,0,1,0,1,0,1,0,1,1
0,24,88.20331591643823,1,2091.1585461077493,1,0,0,0,2,0,0,0,1,1
0,26,97.78295895564364,0,2504.705068745098,1,0,0,0,2,2,0,2,1,1
0,7,70.59749992305375,0,468.77747644566534,1,0,0,0,3,0,0,0,1,1
0,16,32.521235567811544,0,483.17061795974644,0,1,0,0,2,0,0,0,0,1
0,66,101.68842664898186,0,6854.784010578774,1,1,0,0,1,1,2,0,1,1
0,20,75.84644037055536,1,1504.7054416828967,0,0,0,0,1,0,0,2,0,1
0,2,80.40627594924027,0,159.38190372579288,1,0,0,0,2,0,0,0,1,1
0,2,46.52707052468763,0,92.60795784731314,0,0,0,0,1,0,0,0,1,1
0,1,24.73503501782631,0,24.73503501782631,0,0,0,0,3,0,0,0,0,1
0,11,83.2596566648226,0,857.1501783115733,1,0,1,0,0,1,0,0,1,1
0,31,97.6869212502633,1,3184.688665083562,1,0,0,0,2,0,2,0,1,1
0,49,99.59264003364986,0,4932.579336210952,1,0,0,0,2,0,2,1,1,1
0,52,82.47186260224375,0,4448.989586551646,1,0,0,0,1,1,0,0,1,1
1,68,95.3170997775415,2,6570.337460626967,1,0,2,0,0,1,0,2,1,1
0,3,82.59058068422266,0,262.84319716082746,1,0,0,0,2,0,1,0,1,1
0,3,75.38485198848508,0,241.6725023136791,1,0,0,0,2,0,0,0,1,1
0,1,75.25901434952921,0,75.25901434952921,1,0,0,0,0,1,0,0,1,1
0,22,82.94633480928096,0,1857.605294164372,1,0,0,0,2,0,0,2,1,1
0,39,74.7660181985008,0,3014.1115552734836,0,0,0,0,2,0,0,0,1,1
0,54,101.84910623541302,0,5628.781691427735,1,1,0,0,2,1,2,2,1,1
0,1,70.08943074823361,0,70.08943074823361,1,0,0,0,2,0,0,0,1,1
0,1,19.54827309435584,1,19.54827309435584,2,0,1,0,3,1,1,1,1,1
0,15,19.889950250511127,1,292.1218407310883,2,0,1,0,1,1,1,1,1,1
0,3,91.333916156528,0,257.78726263353144,1,0,0,0,2,2,0,0,1,1
0,1,101.90848195654463,0,101.90848195654463,1,1,1,0,2,2,2,0,1,1
0,4,77.43123485911298,0,332.05923125008275,1,0,0,0,0,0,0,2,1,1
0,49,85.89734726158554,0,4115.879768689477,1,1,0,0,0,0,2,0,1,1
0,2,29.971336573991167,1,76.27286645576919,0,0,0,0,0,0,0,0,0,1
0,32,85.12053241178087,0,2649.703808148086,1,1,0,0,2,0,0,0,1,1
0,22,94.44722172929255,0,2238.8039874186247,1,0,0,0,1,0,2,0,1,1
0,4,74.35165248860704,0,334.8054532124033,1,0,0,0,2,0,0,0,1,1
0,24,100.30350933492515,0,2388.0208910080587,1,0,0,0,2,0,2,1,1,1
0,1,20.16787174002324,1,20.16787174002324,2,0,1,0,3,1,1,1,1,1
0,1,51.6102527253883,2,51.6102527253883,0,0,0,0,2,0,0,0,1,1
0,10,83.86706418824939,0,832.863003040008,1,0,0,0,0,0,1,0,1,1
0,2,80.51421677988826,0,158.00314842204156,1,0,0,0,2,0,0,0,1,1
0,1,73.65058576228488,0,73.65058576228488,1,1,0,0,2,0,0,0,1,1
0,4,79.28323879969713,0,323.4349323424323,1,0,0,0,2,0,0,0,1,1
0,11,97.80356006870464,0,1127.0162208239299,1,0,0,0,2,1,2,0,1,1
0,41,74.0708725274506,0,2932.8871784950497,0,0,1,0,1,0,0,1,1,1
0,1,74.93510774434488,0,74.93510774434488,1,0,0,0,2,0,0,0,1,1
0,48,54.52748277884559,0,2553.371981791991,0,0,0,0,2,0,2,1,0,1
0,18,47.847493424234244,0,883.8559787131148,0,0,0,0,2,1,0,0,0,1
0,15,82.87196606364036,0,1234.8308007292048,1,1,0,0,2,0,1,0,1,1
0,1,70.98821148116058,0,70.98821148116058,1,0,0,0,2,0,0,0,1,1
0,6,100.04433681530269,0,673.1580712972128,1,0,0,0,1,0,2,2,1,1
0,1,74.20841514781621,0,74.20841514781621,1,0,0,0,2,0,0,0,1,1
0,9,95.97889811523109,0,920.9877485482501,1,0,0,0,1,2,1,0,1,1
0,8,70.52414982147023,0,613.2968972726566,0,0,0,0,2,0,0,2,1,1
0,4,50.4369753609374,0,223.8225828371468,0,0,0,1,2,0,0,0,1,1
0,10,19.297456603907726,1,179.38349433703203,2,0,1,0,3,1,1,1,1,1
0,17,89.55557805531947,0,1536.3125092177243,1,0,1,0,1,1,2,0,1,1
0,47,108.19658103987236,1,5126.010833163313,1,0,0,0,2,2,2,2,1,1
0,9,45.499092100193835,0,404.36268603078827,0,0,0,0,2,0,0,0,1,1
0,1,24.281613286641637,0,24.281613286641637,0,0,0,0,2,0,0,0,0,1
0,7,74.45435741452242,0,478.29346128442916,1,0,0,0,3,0,0,0,1,1
0,1,79.92696019373493,0,79.92696019373493,1,0,0,0,2,0,0,0,1,1
1,59,80.90126349342523,1,4754.893219000578,0,1,1,0,1,1,0,0,1,1
0,4,82.33078210459749,0,379.80060972904755,1,0,0,0,2,0,0,0,1,1
0,5,75.85328200965442,0,356.66881222343085,1,0,0,0,0,0,0,0,1,1
0,9,79.97657143806927,0,742.5019850618834,1,0,0,0,2,1,0,1,1,1
0,33,93.34336272322454,1,3180.0672565104287,1,0,0,0,2,0,2,0,1,1
0,2,44.674220843138215,0,91.27392028676219,0,0,0,0,2,0,0,0,1,1
0,51,96.4290980621001,0,5031.458606290752,1,1,2,0,1,1,0,0,1,1
0,2,50.59657017928779,0,113.16410948839177,0,0,0,0,3,0,0,2,1,1
0,6,103.4328290298851,0,543.8016081245097,1,0,0,0,1,1,2,1,1,1
0,12,75.45464359118678,0,911.1014305399812,1,0,1,0,1,0,0,0,1,1
0,45,82.31526026422925,0,3609.971231400288,1,1,0,0,1,0,0,0,1,1
0,3,54.65825051617427,0,168.15,0,1,0,1,2,2,0,1,1,1
0,5,90.96696658608404,0,487.74191659370547,1,0,0,0,2,0,2,0,1,1
0,16,98.40074769972183,0,1587.9708381754904,1,0,0,0,1,2,1,0,1,1
0,9,44.981031107360394,0,430.15871220045165,0,0,0,0,2,0,0,0,0,1
0,11,95.47147263942438,0,1115.4438318139291,1,0,0,0,2,1,2,0,1,1
0,6,48.26728333400332,1,268.36587346889553,0,0,0,0,0,0,0,0,1,1
0,12,96.00857025887284,0,1195.1252508722707,1,0,0,0,2,1,1,0,1,1
0,1,36.017787101624,0,36.017787101624,0,0,0,0,2,0,2,0,0,1
0,5,91.62348032787169,0,452.0765929604649,1,0,0,0,1,1,2,0,1,1
0,52,103.83398304883367,0,5549.836705849736,1,0,0,0,2,0,2,2,1,1
0,12,98.87055333530768,0,1240.0952958430782,1,0,2,0,0,1,0,2,1,1
0,16,83.53232784582903,0,1281.7699255602624,1,0,0,0,1,0,1,0,1,1
0,15,85.48756503938736,0,1358.862299336536,1,1,0,0,0,0,0,0,1,1
0,6,44.63349341645672,0,263.06638784690495,0,0,0,0,0,0,0,0,1,1
0,1,49.618634465442604,0,49.618634465442604,0,0,2,0,2,0,0,0,1,1
0,4,24.2735295201283,0,96.19621916079727,0,0,0,0,2,0,0,0,0,1
0,1,84.32192862120937,0,84.32192862120937,1,0,0,0,2,0,2,1,1,1
1,64,105.50029992535106,2,6901.874330638812,1,0,0,0,1,0,2,2,1,1
1,48,82.37026435357046,0,4034.0438139108574,0,1,0,0,2,0,0,0,1,1
0,57,85.36855054316307,0,4816.210086951163,0,1,0,0,1,0,2,0,1,1
0,38,97.96330076546148,0,3726.5387054639236,1,1,0,0,0,0,1,0,1,1
