TotalCharges,MonthlyCharges,tenure,Contract,OnlineSecurity,TechSupport,InternetService,DeviceProtection,OnlineBackup,Churn
92.60795784731314,46.52707052468763,2,0,0,0,0,0,0,1
25.071925770602025,25.071925770602025,1,0,0,0,0,0,0,1
857.1501783115733,83.2596566648226,11,0,1,0,1,1,0,1
3184.688665083562,97.6869212502633,31,0,0,1,1,0,0,1
4932.579336210952,99.59264003364986,49,0,0,0,1,0,1,1
4448.989586551646,82.47186260224375,52,0,0,0,1,1,0,1
6570.337460626967,95.3170997775415,68,1,2,2,1,1,2,1
262.86810994494067,82.31654005897775,3,0,0,0,1,0,0,1
241.6725023136791,75.38485198848508,3,0,0,0,1,0,0,1
75.25901434952921,75.25901434952921,1,0,0,0,1,2,0,1
1857.605294164372,82.94633480928096,22,0,0,0,1,0,2,1
3014.1115552734836,74.7660181985008,39,0,0,0,0,0,0,1
5628.781691427735,101.84910623541302,54,0,0,0,1,1,2,1
70.01056925176638,70.01056925176638,1,0,0,0,1,0,0,1
19.54827309435584,19.54827309435584,1,0,1,1,2,1,1,1
257.78726263353144,91.333916156528,3,0,0,0,1,2,0,1
101.90848195654463,101.90848195654463,1,0,1,0,1,2,0,1
332.05923125008275,77.43123485911298,4,0,0,0,1,0,2,1
4115.879768689477,85.89734726158554,49,0,0,0,1,0,0,1
76.27286645576919,29.971336573991167,2,0,0,1,0,0,0,1
2649.703808148086,85.12053241178087,32,0,0,0,1,0,0,1
2238.8039874186247,94.44722172929255,22,0,0,0,1,0,0,1
334.8054532124033,74.35165248860704,4,0,0,0,1,0,0,1
2388.0208910080587,100.30350933492515,24,0,0,0,1,0,1,1
20.2,20.2,1,0,1,1,2,1,1,1
51.6102527253883,51.6102527253883,1,0,0,2,0,0,0,1
832.9266207764789,76.42378902116307,10,0,0,0,1,0,0,1
158.00314842204156,80.51421677988826,2,0,0,0,1,0,0,1
73.6269185241002,73.6269185241002,1,0,0,0,1,0,0,1
323.4349323424323,79.28323879969713,4,0,0,0,1,0,0,1
1127.0162208239299,97.80356006870464,11,0,0,0,1,1,0,1
2932.8871784950497,74.0708725274506,41,0,1,0,0,0,1,1
74.58244612782757,74.58244612782757,1,0,0,0,1,0,0,1
883.8559787131148,47.847493424234244,18,0,0,0,0,1,0,1
1234.8308007292048,82.87196606364036,15,0,0,0,1,0,0,1
70.99476065829359,70.99476065829359,1,0,0,0,1,0,0,1
673.1580712972128,100.04433681530269,6,0,0,0,1,0,2,1
74.33316970436758,74.33316970436758,1,0,0,0,1,0,0,1
920.9877485482501,95.97889811523109,9,0,0,0,1,2,0,1
613.2968972726566,70.52414982147023,8,0,0,0,0,0,2,1
223.8225828371468,50.4369753609374,4,0,0,0,0,0,0,1
179.38349433703203,19.297456603907726,10,0,1,1,2,1,1,1
1536.3125092177243,89.55557805531947,17,0,1,0,1,1,0,1
5126.010833163313,108.19658103987236,47,0,0,1,1,2,2,1
404.36268603078827,45.499092100193835,9,0,0,0,0,0,0,1
24.744676748377135,24.744676748377135,1,0,0,0,0,0,0,1
478.29346128442916,74.45435741452242,7,0,0,0,1,0,0,1
80.288149683143,80.288149683143,1,0,0,0,1,0,0,1
4754.893219000578,80.90126349342523,59,1,1,1,0,1,0,1
379.80060972904755,82.33078210459749,4,0,0,0,1,0,0,1
356.66881222343085,75.85328200965442,5,0,0,0,1,0,0,1
741.562977426613,79.10204501380447,9,0,0,0,1,1,1,1
3180.0672565104287,93.34336272322454,33,0,0,1,1,0,0,1
91.27392028676219,44.674220843138215,2,0,0,0,0,0,0,1
5031.458606290752,96.4290980621001,51,0,2,0,1,1,0,1
113.16410948839177,50.59657017928779,2,0,0,0,0,0,2,1
543.8016081245097,103.4328290298851,6,0,0,0,1,1,1,1
911.1014305399812,75.45464359118678,12,0,1,0,1,0,0,1
3609.971231400288,82.31526026422925,45,0,0,0,1,0,0,1
168.15,54.65825051617427,3,0,0,0,0,2,1,1
487.74191659370547,90.96696658608404,5,0,0,0,1,0,0,1
1587.9708381754904,98.40074769972183,16,0,0,0,1,2,0,1
430.15871220045165,44.981031107360394,9,0,0,0,0,0,0,1
1115.4438318139291,95.47147263942438,11,0,0,0,1,1,0,1
268.36587346889553,48.26728333400332,6,0,0,1,0,0,0,1
1195.1252508722707,96.00857025887284,12,0,0,0,1,1,0,1
36.153625441113604,36.153625441113604,1,0,0,0,0,0,0,1
452.0765929604649,91.62348032787169,5,0,0,0,1,1,0,1
5549.836705849736,103.83398304883367,52,0,0,0,1,0,2,1
1240.0952958430782,98.87055333530768,12,0,2,0,1,1,2,1
1281.7699255602624,83.53232784582903,16,0,0,0,1,0,0,1
1358.862299336536,85.48756503938736,15,0,0,0,1,0,0,1
263.06638784690495,44.63349341645672,6,0,0,0,0,0,0,1
49.618634465442604,49.618634465442604,1,0,2,0,0,0,0,1
96.19621916079727,24.2735295201283,4,0,0,0,0,0,0,1
84.32192862120937,84.32192862120937,1,0,0,0,1,0,1,1
6901.874330638812,105.50029992535106,64,1,0,2,1,0,2,1
4034.0438139108574,82.37026435357046,48,1,0,0,0,0,0,1
4816.210086951163,85.36855054316307,57,0,0,0,0,0,0,1
3726.5387054639236,97.96330076546148,38,0,0,0,1,0,0,1
2510.630716613545,95.84549163022254,26,0,0,0,1,2,2,1
1111.709239090798,80.14500348163637,14,0,0,0,1,0,1,1
70.48362103138244,70.48362103138244,1,0,0,0,1,0,0,1
1622.5671378105167,100.20840326580944,17,0,0,0,1,1,0,1
3478.042748416405,99.5002102293273,35,0,0,0,1,1,0,1
7313.900768541352,108.12201883294561,69,2,0,2,1,1,1,1
6128.485771053898,90.63731890382756,67,0,0,0,1,0,2,1
1466.9550448823618,76.2465185782598,19,0,0,0,1,0,1,1
1159.3700098612692,100.6312919132798,11,0,0,0,1,1,0,1
6987.283177173536,104.41958256186896,66,0,0,0,1,2,1,1
2603.299307117884,92.21253361515475,28,0,1,0,1,0,0,1
435.1004672435326,74.68218306868867,6,0,0,0,1,1,0,1
683.8901087515003,40.67915154589372,18,0,0,0,0,0,0,1
69.55990488163799,69.55990488163799,1,0,0,0,1,0,0,1
7493.939924293099,106.92517469887973,69,0,1,1,1,2,2,1
2277.302866087431,88.89804796668383,26,0,0,0,1,0,2,1
25.83546454557931,22.31220999984751,1,0,0,0,0,0,0,1
54.33059235349582,54.33059235349582,1,0,0,0,0,0,0,1
322.173829883731,75.38188850292846,4,0,0,0,1,1,0,1
19.45,19.45,1,0,1,1,2,1,1,1
4288.129397986323,98.05480234879974,44,0,0,0,1,0,2,1
544.7005799968041,74.42413000479374,7,0,0,0,1,1,0,1
55.17012321156823,55.17012321156823,1,0,0,0,0,0,0,1
2827.605565538355,88.75667068188557,33,0,0,0,1,1,0,1
265.6935512082388,84.87050731546267,3,0,0,0,1,0,0,1
6433.51888722341,107.48811294723109,60,2,0,1,1,2,0,1
2444.980274523635,91.06310959098805,26,0,0,0,1,0,2,1
632.8755648019101,75.97104099326502,7,0,1,0,1,0,0,1
606.009494929875,76.00464924926669,7,0,0,0,1,0,1,1
2974.8587963247137,99.92823089132868,30,0,0,0,1,0,2,1
221.30771834041545,46.261521106389694,5,0,0,0,0,0,0,1
94.86671897355414,94.86671897355414,1,0,1,0,1,0,0,1
2920.848516856462,96.13723116335873,31,0,0,1,1,1,0,1
762.1663098160653,86.61898619557549,8,0,0,0,1,0,0,1
7451.529232968225,104.17263759729884,69,0,0,0,1,2,1,1
147.51005910844643,75.44758989409559,2,0,0,0,1,0,0,1
88.6510600517981,88.6510600517981,1,0,0,0,1,1,0,1
306.1859097589603,99.86262120234778,3,0,0,0,1,1,0,1
1466.8676539951514,83.0852895212852,17,0,1,0,1,2,0,1
20.672159286497166,20.672159286497166,1,0,1,1,2,1,1,1
2182.95886188101,89.40453071511449,25,0,0,0,1,0,1,1
92.46245462117638,47.572703163531116,2,0,1,0,0,0,0,1
135.15002119016268,71.76374231856603,2,0,0,0,1,0,0,1
1177.223939171334,67.71772298591654,18,0,0,0,0,0,1,1
214.22051088742205,77.41344671605779,3,0,0,1,1,1,0,1
69.6,69.6,1,0,0,0,1,0,0,1
202.91278199384035,79.4427443601232,2,0,0,0,1,0,1,1
20.90938629803881,20.90938629803881,1,0,1,1,2,1,1,1
90.96637937569962,90.96637937569962,1,0,0,0,1,0,0,1
2088.7917646823284,77.84822770974003,27,0,0,2,0,0,0,1
45.05,45.05,1,0,0,0,0,0,0,1
2274.3418204773657,90.22029337497001,25,0,0,0,1,0,1,1
2468.8794432301656,95.86967271281299,25,0,0,0,1,2,0,1
20.15,20.15,1,0,1,1,2,1,1,1
347.29952929663165,89.16945751953801,4,0,0,0,1,1,0,1
1689.997108465824,95.16963076568904,17,0,0,0,1,0,0,1
3229.617644606262,61.8748442068513,51,0,2,1,0,0,0,1
3126.4700687438976,91.75829239268784,33,0,0,0,1,1,0,1
545.752641310646,72.73405114793125,7,0,0,0,1,0,0,1
70.05150103438591,70.05150103438591,1,0,0,0,1,0,0,1
2607.7675336307816,90.67429170087843,28,0,1,0,1,0,0,1
2635.84760271187,75.63797466499094,34,0,0,0,1,0,0,1
48.596739770436976,48.596739770436976,1,0,2,0,0,0,0,1
576.6025475398535,91.71244315942413,6,0,0,0,1,0,0,1
455.48184404117234,90.82723393824153,5,0,0,0,1,0,1,1
988.6967187620514,82.7574842556908,11,0,0,1,0,0,0,1
99.83571570523203,25.588115884737615,4,0,0,0,0,0,0,1
179.06122905759835,87.74343324610209,2,0,0,0,1,2,0,1
2351.106202326341,87.42521795290484,27,0,0,0,1,0,0,1
892.9923780067568,53.895867890389596,16,0,0,0,0,1,0,1
45.87243881490747,45.87243881490747,1,0,0,0,0,0,0,1
70.45355233460992,70.45355233460992,1,0,0,0,1,0,0,1
24.8,24.8,1,0,0,0,0,0,0,1
544.1853118609295,80.08096334882794,7,0,0,0,1,0,0,1
335.0861880757525,84.50942073293533,4,0,0,0,1,1,1,1
4877.679323575429,106.9031735645559,46,0,1,0,1,2,2,1
137.4568464388319,44.743526965824785,3,0,0,0,0,0,0,1
2584.0199362644234,73.46426648336394,36,0,0,0,1,0,0,1
2596.7158403530757,82.32033694374503,31,0,0,0,1,0,1,1
2559.631148922207,47.44732696755145,53,0,0,0,0,0,1,1
468.92129539522625,67.88809628200347,7,0,0,0,0,0,0,1
3477.9219784592456,99.46628608405767,35,0,0,0,1,1,0,1
1866.8105987301287,77.58428952377693,24,0,1,1,0,1,1,1
43.97427214787251,43.97427214787251,1,0,0,0,0,0,0,1
1148.6997149687975,71.10646515249906,16,0,0,0,1,0,0,1
3702.8581857130143,93.97222572827269,41,0,0,0,1,0,0,1
2170.4726969383037,85.33481265546035,25,0,0,0,1,0,1,1
337.3563481069019,44.82333717671068,7,0,0,0,0,1,0,1
302.72775398816555,80.74783313083437,4,0,0,0,1,0,0,1
165.18292498646338,79.11604715859765,2,0,0,0,1,1,1,1
78.20151175130187,78.20151175130187,1,0,0,0,1,0,0,1
68.61053490354281,68.61053490354281,1,0,0,0,1,0,0,1
24.54169434050433,24.54169434050433,1,0,0,0,0,0,0,1
88.62656595814003,88.62656595814003,1,0,0,0,1,0,0,1
89.99886778409449,89.99886778409449,1,0,0,0,1,0,0,1
4358.074182493459,81.75050655334165,53,0,0,0,1,0,2,1
1144.6794477827273,70.47157208019001,16,0,0,0,1,0,0,1
4513.070388439517,104.35097043663228,42,0,0,1,1,2,0,1
272.45955012551906,46.27279179421849,6,0,0,2,0,0,0,1
7610.698424694709,108.32213627453284,71,2,1,2,1,2,0,1
2483.059496644473,106.32274754585906,23,0,0,0,1,2,1,1
75.07845536347118,75.07845536347118,1,0,0,0,1,0,2,1
662.6563558723853,84.1901512212117,8,0,0,0,0,0,0,1
943.6209880117843,76.3422920073577,12,0,0,0,1,1,0,1
2933.0944152017382,71.97024590965566,42,0,1,0,0,0,1,1
79.50829774476479,79.50829774476479,1,0,0,0,1,0,0,1
1491.8060237522914,77.21686788516564,19,0,0,0,0,1,2,1
5802.323439898175,102.0491853256644,56,0,1,0,1,2,0,1
4361.828732319045,93.88551401106915,45,0,0,0,0,0,0,1
1008.524755472337,80.70060088828725,13,0,0,0,1,0,0,1
288.60030539545204,19.73585341018303,15,0,1,1,2,1,1,1
1264.5760555032598,84.71130880968643,15,0,1,0,1,0,0,1
140.77644869368598,70.6017737678292,2,0,0,0,1,0,0,1
109.26517102695831,35.116077237681274,3,0,0,1,0,0,1,1
74.34205934153569,74.34205934153569,1,0,0,0,1,0,0,1
1395.2785521745625,67.27714758670531,24,0,0,0,0,0,0,1
2185.6571393646145,89.57818223633657,25,0,0,0,1,0,1,1
38.30289574884006,20.53654164252573,2,0,1,1,2,1,1,1
5610.493357189744,102.05223163304545,54,1,1,1,1,0,2,1
6447.421490734073,98.39002262822211,67,2,2,1,0,2,2,1
4356.4341547806525,81.52266716610795,54,0,1,1,0,0,2,1
345.13987222740116,84.81813853992483,4,0,0,0,1,2,0,1
3773.9216278485596,98.6078928317577,38,0,0,0,1,1,0,1
69.57296325985865,69.57296325985865,1,0,0,0,1,0,0,1
240.55091702543194,73.44311876010651,3,0,0,0,1,0,0,1
3477.800754609736,99.43223444093712,35,0,0,0,1,1,0,1
365.4429376868907,91.2979109674963,4,0,0,0,1,0,2,1
1858.3819455860726,80.94791952629127,23,0,0,0,0,0,2,1
3847.710759946208,87.3108550208115,42,0,0,0,1,2,1,1
559.5466443743284,88.35980722045177,6,0,0,0,1,0,2,1
485.50112549847137,45.87722876656514,10,0,0,0,0,0,0,1
79.95503187392617,79.95503187392617,1,0,0,0,1,0,0,1
495.60701968667684,84.24781746349612,6,0,0,0,1,1,0,1
7355.258431254278,103.4851831938566,71,2,0,0,1,1,1,1
739.8953523298864,67.72436857574955,10,0,0,1,0,0,0,1
311.0426064115281,98.81678387008394,3,0,0,1,1,0,1,1
1463.482557379244,77.73157325688442,18,0,0,0,1,0,1,1
19.426217132962712,19.426217132962712,1,0,1,1,2,1,1,1
335.7207922532918,76.03732668238239,4,0,0,0,1,0,1,1
475.0222361126113,84.16403394833488,6,0,0,0,1,0,0,1
4043.5256238367097,85.42682842765915,47,0,1,0,1,0,0,1
71.01262647415645,71.01262647415645,1,0,0,0,1,0,0,1
1119.6673230090478,93.65421210382998,12,0,0,0,1,1,0,1
138.7049599163547,70.53820368198834,2,0,0,0,1,0,0,1
5423.292860056638,95.68525717601504,56,0,0,0,1,1,2,1
1129.4029517562979,91.20656172566858,13,0,0,0,1,0,0,1
521.7947185004857,73.7817436456188,7,0,0,0,1,0,0,1
79.59185205626214,79.59185205626214,1,0,0,0,1,0,0,1
161.9752306496275,76.30450673808191,2,0,0,0,1,0,0,1
452.9499826629589,93.78562512378865,5,0,0,0,1,1,0,1
2280.1002490928486,77.71846627741834,30,0,0,0,1,0,1,1
345.04652680542364,84.43231079575101,4,0,0,0,1,2,0,1
3715.2849814738206,97.84801115790698,39,0,0,0,1,0,0,1
3267.229665586538,86.25187543588449,39,0,0,0,1,0,1,1
3084.9145640884235,64.08799739709764,48,0,0,0,0,0,1,1
1313.0644279067437,78.15874186118893,16,0,0,0,1,1,0,1
162.60732271295635,76.69742458096485,2,0,0,0,1,0,0,1
412.8928263290977,80.07727731064217,5,0,0,0,1,0,0,1
98.85722268157636,23.220685016755333,4,0,0,0,0,0,0,1
2259.3366449256005,87.2460260892797,25,0,0,0,1,1,2,1
25.0832492451738,25.0832492451738,1,0,0,0,0,0,0,1
448.05420880325823,83.50138725771411,5,0,0,0,1,0,0,1
3908.590147808321,71.4642330486243,55,0,1,0,0,0,0,1
79.40121969357175,79.40121969357175,1,0,0,0,1,0,0,1
240.07913335092212,21.325828618568824,11,0,1,1,2,1,1,1
137.22290949894384,34.4824210191011,3,0,1,0,0,0,1,1
55.15176946148068,55.15176946148068,1,0,1,0,0,2,0,1
481.91227818149764,91.52557639328847,5,0,0,0,1,0,0,1
2872.6060251485587,88.9668875733461,33,0,0,0,1,1,0,1
232.80255691011735,72.15874229723006,3,0,0,0,1,0,0,1
915.289041427323,87.78387709045683,10,0,0,0,1,2,0,1
3653.0507242377876,100.36196195463842,35,0,1,1,1,0,1,1
70.14446397033369,70.14446397033369,1,0,0,0,1,0,0,1
415.40501487065865,84.59364948145442,5,0,0,0,1,1,0,1
523.2410335577316,80.74353212974353,6,0,0,0,1,0,0,1
1235.9247105185477,61.39354454393393,20,0,0,0,0,1,0,1
93.37384321588794,61.59735979820911,2,0,1,0,0,2,0,1
1856.8045153340872,82.8834167679912,22,0,0,0,0,0,2,1
5142.223766061499,97.2457379896755,53,0,0,0,1,0,2,1
74.18753911315073,74.18753911315073,1,0,0,0,1,0,0,1
69.91230190482017,69.91230190482017,1,0,0,0,1,0,0,1
227.06454365294945,28.37225717336132,8,0,1,0,0,0,0,1
3587.7604858512727,109.60823018285515,34,0,1,0,1,1,2,1
1779.8235552140518,94.96591126751643,18,0,0,0,1,1,0,1
321.79099935118944,74.87266709920704,4,0,0,0,1,0,0,1
220.84333711661483,83.39107506736738,3,0,0,0,1,1,0,1
1610.112915526144,35.484784541649304,46,0,0,0,0,1,2,1
799.5979962408436,83.4548366591282,9,0,0,0,1,0,0,1
1147.7613147402217,101.76459460319734,11,0,0,0,1,0,1,1
919.1516439130185,100.25232314109374,9,0,0,0,1,2,0,1
53.514815701126956,53.514815701126956,1,0,0,0,0,0,0,1
3282.2060737253387,84.52558091401305,38,0,0,2,1,2,1,1
85.7337870645684,85.7337870645684,1,0,0,0,1,0,0,1
339.51682926206,86.00074605097532,4,0,0,0,1,0,0,1
2001.6717959024409,89.28154145355165,22,0,0,0,1,1,2,1
7130.558392289091,106.03114580030586,68,1,1,1,1,2,0,1
1076.8212697007561,89.917855716702,11,0,0,0,1,0,0,1
44.37991787421489,44.37991787421489,1,0,0,0,0,0,0,1
1169.7469076404914,68.7681743613721,17,0,0,0,0,0,0,1
454.03003235539717,87.58035590936927,5,0,2,0,1,2,0,1
160.45331081828766,77.51710958551753,2,0,0,1,0,1,0,1
2447.9885142687826,79.71842821163202,31,0,0,0,1,1,0,1
2643.331786063466,87.03434985072786,31,0,0,0,1,0,0,1
2762.8213206267365,80.29924900617789,34,0,0,0,0,0,0,1
60.11660976583868,60.11660976583868,1,0,0,1,0,0,1,1
50.55,50.55,1,0,0,0,0,0,0,1
70.40538487509302,70.40538487509302,1,0,0,0,1,0,0,1
214.78068401259208,74.37220047307069,3,0,0,0,1,0,0,1
54.02502070408129,54.02502070408129,1,0,2,1,0,0,0,1
2500.9632810243897,101.88417974390256,24,0,0,0,1,2,2,1
74.38081325819496,74.38081325819496,1,0,0,0,1,0,0,1
80.04479945999103,80.04479945999103,1,0,0,0,1,0,0,1
7008.6790627033915,104.91592956911688,65,0,0,0,1,2,2,1
842.8518657958183,101.14612188876262,8,0,0,0,1,1,1,1
59.89329117184874,59.89329117184874,1,0,0,0,0,0,0,1
3066.808915733217,94.57281753175859,33,0,0,0,1,1,1,1
1071.2744936341323,80.62501250053828,13,0,0,0,1,2,0,1
793.2464723258943,78.28039770771784,10,0,0,0,1,0,0,1
45.12994892540886,45.12994892540886,1,0,0,0,0,0,0,1
346.6443362757288,97.99668469101904,4,0,1,0,1,0,0,1
114.73754291392935,49.651621506652845,2,0,0,0,0,0,2,1
1970.9890993337879,93.92013789094356,21,0,0,0,1,0,0,1
3729.5895296213475,99.13175265832605,38,0,0,1,1,0,0,1
270.86423414719275,47.26579834901262,6,0,0,1,0,0,0,1
6996.242052578977,102.580550428118,66,0,0,0,1,2,1,1
78.2778290358716,78.2778290358716,1,0,0,0,1,0,0,1
2076.352580568409,77.61708352624184,28,0,0,0,0,0,0,1
918.947676768687,100.04367424109836,9,0,0,0,1,1,0,1
50.41432779343809,50.41432779343809,1,0,0,0,0,0,0,1
3630.7289365891056,94.61019234310152,38,0,0,0,1,1,1,1
224.63574806974609,79.79275658824488,3,0,0,0,1,0,0,1
2323.3959962041845,100.68492997843121,22,0,2,0,1,0,0,1
807.4452049445172,84.20369396894687,9,0,0,0,1,0,0,1
100.47430936289614,22.62775323360475,4,0,0,0,0,0,0,1
97.75275961412243,97.75275961412243,1,0,0,0,1,0,0,1
20.535131688654275,20.535131688654275,1,0,1,1,2,1,1,1
1500.480018810079,63.91523482475088,23,0,1,0,0,1,2,1
5617.013930149085,100.68042053025047,55,1,0,0,1,0,1,1
80.39619546894208,80.39619546894208,1,0,0,0,1,0,0,1
20.97438335343106,20.97438335343106,1,0,1,1,2,1,1,1
332.4912187587727,72.47576473890898,4,0,0,0,1,0,0,1
6285.550741656336,108.74611521043103,58,0,2,0,1,2,2,1
579.3655727474712,80.84042319325643,7,0,0,0,1,0,0,1
81.06794517124992,81.06794517124992,1,0,0,0,1,0,0,1
90.84110692767439,22.62067799633417,4,0,0,0,0,0,0,1
7223.288206519615,105.76971105253124,68,1,0,2,1,2,1,1
7526.103028574596,107.75917791385153,70,1,1,1,1,2,0,1
1057.312655557445,97.2859469413061,11,0,0,0,1,2,1,1
1466.4852880189424,75.89348917787186,19,0,0,0,1,0,1,1
194.5501462367489,79.64336630822726,2,0,0,0,1,0,0,1
839.2668566195578,43.58028917063981,20,0,1,0,0,0,0,1
193.64967975273737,92.65969847649738,2,0,0,0,1,0,0,1
370.95317684190377,88.37883172725263,4,0,0,0,1,0,0,1
184.2577466722981,88.45655487655993,2,0,0,0,1,0,0,1
2093.362086855221,95.71181583087024,22,0,0,0,1,0,0,1
1210.1770701734167,70.84121985366139,16,0,0,0,1,0,0,1
709.146397580653,53.009886262980345,13,0,1,1,0,0,0,1
73.73324527370089,41.98249692586486,2,0,1,0,0,0,2,1
740.2590964803005,93.96356744066969,8,0,0,0,1,2,0,1
1882.3171014326424,100.45925600297632,19,1,0,2,1,0,1,1
4874.700550579916,85.58516736938833,54,0,0,0,1,2,2,1
45.69961679836754,45.69961679836754,1,0,0,0,0,0,0,1
1553.939046559545,97.812038733005,15,0,0,1,1,1,0,1
4045.5269834356222,85.30734427250016,47,0,0,0,1,1,0,1
166.02841206609108,19.606789698347722,8,0,1,1,2,1,1,1
1273.4299544349287,86.13720245453713,15,0,0,0,1,0,1,1
2520.017730255744,99.71409807058416,24,0,0,0,1,2,2,1
679.371917685033,32.930295600181,20,0,0,0,0,1,0,1
994.623372205802,65.92667638095533,15,0,1,0,0,0,0,1
1174.616160494212,62.46672776320323,19,0,0,0,0,0,0,1
4114.939104124226,91.10955419690855,46,0,0,0,1,0,0,1
3185.4997812035194,61.734618310237636,52,0,0,1,0,1,1,1
829.2723200677469,99.32933483882199,8,0,0,0,1,0,0,1
444.0509950511782,99.37879794413656,4,0,0,0,1,1,1,1
670.4154148854869,94.40535041426077,7,0,0,0,1,0,2,1
358.6481164289753,91.19127567883397,4,0,0,0,1,0,2,1
2630.7322390935715,82.74421992703427,31,0,0,0,1,0,1,1
3159.716736615616,85.56601644471425,36,0,0,0,1,0,0,1
69.55035915805004,69.55035915805004,1,0,0,0,1,0,0,1
54.435467927933686,54.435467927933686,1,0,0,0,0,1,0,1
948.1339449811974,94.20438091502912,10,0,0,0,1,2,2,1
62.171695697609415,19.75135598110059,3,0,1,1,2,1,1,1
6388.875949138859,104.6569305838585,61,0,0,0,1,2,2,1
3543.8449267958576,55.799319225842275,63,1,1,0,0,1,2,1
3602.899513963658,81.89208230871165,45,0,0,0,1,0,0,1
1465.8592306831483,75.4229976043055,19,0,0,0,1,0,1,1
3185.22964455284,86.59577157288413,37,0,2,0,0,0,0,1
86.35250182570977,86.35250182570977,1,0,0,0,1,0,0,1
6286.227984228483,108.26850826793027,58,0,1,0,1,2,2,1
2564.490992826189,78.02811609448418,34,0,0,0,0,0,0,1
844.5606461745293,79.57949355956335,10,0,0,0,1,0,0,1
2317.122224493719,101.34765234221278,22,0,2,0,1,0,0,1
85.41359862981659,85.41359862981659,1,0,0,0,1,0,0,1
4852.92416358971,98.83267462887108,49,0,0,0,1,0,2,1
1860.9792009373457,76.37373812368645,23,0,1,1,0,1,2,1
5742.908928705052,96.25000748292128,59,0,0,0,1,2,1,1
20.169810227352528,20.169810227352528,1,0,1,1,2,1,1,1
488.63643749309216,94.71486622491922,5,0,0,0,1,0,0,1
1006.4961129672314,80.21459360873422,13,0,0,0,0,0,0,1
19.604376349104445,19.604376349104445,1,0,1,1,2,1,1,1
136.61367237710093,37.58041468175376,3,0,1,0,0,0,1,1
4836.710466246434,96.5851187571566,50,1,2,0,1,0,1,1
447.58674055364975,100.1408365590347,4,0,0,1,1,2,1,1
1776.8326111015951,89.9293125677315,18,0,0,0,1,0,1,1
5026.4342514664295,94.06686801165316,52,0,1,0,1,2,0,1
1928.1913987965165,76.76351027459712,26,0,1,0,1,0,0,1
5535.173671197377,101.22593454551163,53,0,0,0,1,0,1,1
80.00874114325717,80.00874114325717,1,0,0,0,1,0,0,1
920.7588521484361,99.06885854373135,9,0,0,0,1,0,1,1
3185.1367039775528,71.45236772147109,46,0,0,1,0,1,1,1
1493.8959592637382,74.6945319230747,20,0,0,0,0,1,2,1
347.5613521397572,99.45866998281298,4,0,1,0,1,0,0,1
2169.795664347379,89.6077634326388,23,0,1,0,1,0,0,1
75.3,75.3,1,0,0,0,1,0,0,1
1413.6933693239553,98.06186229128699,14,0,0,0,1,0,1,1
25.12760269445339,25.12760269445339,1,0,0,0,0,0,0,1
464.6461293050476,97.96852751924384,5,0,0,2,1,0,2,1
71.1048773346357,71.1048773346357,1,0,0,0,1,0,0,1
79.69667780778221,79.69667780778221,1,0,0,0,1,0,0,1
1853.2479839466216,82.62716739139724,21,0,0,0,1,0,2,1
24.799414669463456,24.799414669463456,1,0,0,0,0,0,0,1
973.3655931479746,87.77644751641238,11,0,0,0,1,1,1,1
1173.363056990716,46.584367073033526,27,0,0,0,0,1,0,1
71.38269972841132,71.38269972841132,1,0,0,0,1,0,0,1
792.5165195356117,77.09676132520576,9,0,0,0,0,0,0,1
50.84532615961381,50.84532615961381,1,0,0,0,0,2,0,1
1402.658148438319,83.27316491393779,16,0,0,0,1,0,0,1
522.5290132721909,87.16712741863526,6,0,0,0,1,0,2,1
1840.1061362775947,90.45125046512527,22,0,0,0,1,1,0,1
216.2739463967885,75.94371112096815,3,0,0,0,1,0,0,1
247.7343646474986,79.51725002168966,3,0,1,0,1,0,1,1
2644.0880224085336,88.23458859536146,30,0,0,0,1,0,0,1
69.8,69.8,1,0,0,0,1,0,0,1
74.2980964916538,74.2980964916538,1,0,0,0,1,2,0,1
1603.9460178928246,93.18997650285941,17,0,1,0,1,2,0,1
84.67899776326603,45.71084976703181,2,0,0,0,0,0,0,1
45.769368650122175,45.769368650122175,1,0,0,0,0,0,0,1
3204.9262374412674,83.36200479309305,37,1,0,1,1,2,0,1
2406.2955560880964,87.65647501742069,28,0,0,0,0,2,0,1
70.41975705107775,70.41975705107775,1,0,0,0,1,0,0,1
526.8709251948065,79.45961779220157,7,0,0,0,1,0,0,1
1909.687155832461,90.83762729484312,21,0,0,1,1,0,0,1
223.96168472000372,76.12492856974428,3,0,0,0,1,0,0,1
231.41320090992684,73.33104265847093,3,0,0,0,1,0,0,1
5139.084403403267,95.11936615804107,54,0,0,0,0,2,2,1
810.971696434061,78.04928973570419,10,0,0,0,1,0,1,1
